time,title,news_url,image,content,description,how_long_ago
2025-08-04 17:04:16.026721,傻眼！拉拉山買32顆水蜜桃「爛24顆」　苦主淚：怪自己太信任,https://www.ettoday.net/news/20250804/3008727.htm,https://cdn2.ettoday.net/images/8338/d8338930.jpg,"
▲網友指出，在拉拉山買8盒水蜜桃，32顆僅8顆是好的。（圖／翻攝自臉書社團《爆怨2公社》）
圖文／CTWANT
疑似被當成盤子！一名網友在臉書公開社團發文控訴，在拉拉山步道附近路邊購入4盒共32顆水蜜桃，未料回到家開箱發現只有8顆水蜜桃沒有爛掉，甚至還有發霉的，讓他氣得說「怪自己太信任老闆」！此事也釣出許多網友直呼「我們也被騙過，買回家打開都爛掉發霉的！」
一名男網友在臉書《爆怨2公社》發文怒控，在拉拉山附近便利商店到神木步道間的路邊，看到一對老夫妻在賣水蜜桃，對方告知「慶祝88父親節」有特價活動，在基於信任的前提下，一口氣買了4盒各裝8顆的水蜜桃，但回家開箱卻看到水蜜桃爛果「慘況」，32顆中竟只有8顆能吃。
原PO直言，這是他第一次買水蜜桃遇到黑心店家，怪自己沒有檢查、怪自己太信任一對老夫妻，也怪自己竟然沒有把店名記住，並直言自己相信台灣的人情味，但卻完全低估「防人之心不可無」這句話的分量。
原PO事後回想，當時購買時，老闆背對著他包裝商品，老闆娘則陪他聊天，還特意用繩子將盒子綁緊。他直呼：「這應該不是第一次這樣做了！」並附上水蜜桃對切後的照片。
▲▼水蜜桃開箱後一堆爛果。（圖／翻攝自臉書社團《爆怨2公社》）
照片曝光後，引起網友熱議，紛紛留言表示「最近天氣極度不穩定，尤其水氣多，水蜜桃不能碰，水果會退甜，還容易爛，不過你這個是碰到黑心商人」、「這不是以前的貍貓換太子手法嗎」、「漂亮的朝上看不出來！沒看底部」、「現採水蜜桃水傷，表面暫時是看不出來的，大概半天到一天的時間就爛到外面了」、「水傷很多藏在裡面看不出來」、「之前去拉拉山也是這樣，買回家打開都爛掉發霉的」。
事實上，桃園市農業局曾提醒，復興區拉拉山水蜜桃聞名全台，為維護消費權益，復興區農會特別設計專屬水蜜桃盒，請消費者認明紋面婦女標章；另盒子上皆印有流水編號可溯源，消費者購買時可檢視。非向復興區農會申購的業者，不得使用該專屬桃盒，亦不得包裝販售非復興區出產之水蜜桃。
",一名網友在拉拉山購買32顆水蜜桃，返家後卻發現多達24顆已腐爛發霉，僅有8顆能食用。他控訴遭到黑心店家欺騙，並後悔過於信任未仔細檢查商品。許多其他網友也紛紛留言，表示自己曾有在拉拉山買到爛水蜜桃的受騙經驗。網友推測商家可能使用將爛果藏在下方的手法。桃園市農業局提醒消費者，應認明有紋面婦女標章及溯源編號的專屬水蜜桃盒，以保障自身權益。,2小時前
2025-08-04 17:03:54.842570,純喫茶聯手《膽大黨》超展開！貼紙撕開、直接抽周邊不是夢,https://www.ettoday.net/news/20250804/3008820.htm,https://cdn2.ettoday.net/images/8339/8339240.jpg,"
▲「純喫茶」與《膽大黨》推出期間獨家限定互動抽獎活動，不只有限定周邊，還推出遊戲闖關挑戰排行榜，人人都有機會拿獎。
圖、文／純喫茶提供
今年暑假準備好迎接《膽大黨》的狂潮了嗎？去年度於Netflix創下千萬觀看佳績的霸權動畫《膽大黨》，已經在7月重磅推出《膽大黨》第二季！為迎接這場追番熱潮，台灣國民飲品「純喫茶」驚喜跨界與《膽大黨》強勢推出期間獨家限定互動抽獎活動「趁新鮮大膽Try it」，無論是純喫茶的忠實粉絲、還是《膽大黨》的鐵粉，只要購買純喫茶650ml系列的指定貼紙包裝，將包裝盒上的貼紙撕開，就能登錄序號直接抽活動獨家限定周邊，包含人氣角色公仔及胸章、日本雙人行來回機票等……，還有加碼線上玩遊戲排行前20直接拿限量好禮，絕對讓你這個夏天「喝得爽、玩得嗨、抽得瘋」！
第一重：撕貼紙馬上抽獨家限定周邊、日本機票
第一重「撕貼紙馬上抽」獎品直逼新高度，集結了市面上買不到的《膽大黨》第二季獨家壓克力立牌、獨家《膽大黨》角色造型胸章組，高精度印刷，完美呈現《膽大黨》的主角們變身前後的帥氣形象，還有市價破千元的人氣商品「高速婆婆招財貓公仔」，以作品中人氣角色「高速婆婆」的貓型態為靈感設計，不只造型Q爆吸睛，更被稱為「招財速度快到你來不及反應」的轉運神器，簡直就是粉絲們的夢幻逸品！更特別祭出2名特賞獎日本雙人行來回機票，讓追番熱血延燒到日本動漫聖地！
第二重：挑戰遊戲排行前10名送巨型存錢筒
此外，活動驚喜不只一重！為了讓更多粉絲都有機會把獎品帶回家，純喫茶特別加碼推出第二重玩法「拯救純喫茶」線上挑戰！即使第一重抽獎沒中也別氣餒，還能透過挑戰遊戲直接拿好禮！遊戲以《膽大黨》角色為主題，設計出限時翻牌遊戲，只要完成關卡就能累積闖關次數，晉升排行榜贏得好禮！活動期間排行榜前10名玩家，將獲得超吸睛「高速婆婆PLUS巨型存錢筒」（市值$4,000），放大版本讓你抱著回家超有成就感！而第11至20名玩家也不會空手而回，將可獲得純喫茶零用金，可直接換購純喫茶650ml全系列口味任選，為這個盛夏再添一杯涼感！現在就一起進入味覺記憶空間，衝排行、拚手速、拿獎品！
今夏純喫茶控手速決勝 開啟你的膽大之旅
無論你是「幽靈否定派」或是「宇宙人否定派」，還是每天都要需要喝一瓶的純喫茶的「純喫茶擁護派」！今夏這場純喫茶VS.《膽大黨》「趁新鮮，大膽Try it！」絕對不能錯過！即日起至全台各大超商、量販與指定通路，購買貼有《膽大黨》限定貼紙的純喫茶650ml，撕開瓶身貼紙、輸入序號，一鍵Try起來，獨家限定限量周邊、線上闖關挑戰、日本雙人機票一次大滿足，豐富獎品等你來抽！手速就是關鍵，獎品數量有限，趕快打開純喫茶，開啟你的膽大之旅，趁新鮮、大膽玩出新高度！
",純喫茶與動畫《膽大黨》聯手推出夏季限定互動抽獎活動。消費者購買指定包裝純喫茶，撕開貼紙登錄序號即可參加抽獎。獎項包含獨家周邊公仔、胸章及日本雙人來回機票等豐富好禮。此外，還有線上遊戲排行榜挑戰，前段名次可贏得巨型存錢筒或純喫茶兌換金。活動旨在讓粉絲們在享受飲品的同時，也能體驗《膽大黨》帶來的追番樂趣與中獎機會。,2小時前
2025-08-04 17:03:33.041636,永慶房屋「售屋房價即時算」助屋主快速掌握房屋潛在價值,https://finance.ettoday.net/news/3008835,https://cdn2.ettoday.net/images/8339/8339250.jpg,"
▲永慶房屋的「售屋房價即時算」，幫助屋主快速掌握自身房屋的市場行情。
財經中心／綜合報導
雖然實價登錄已全面揭露成交行情至門牌，讓民眾可以查詢自身住宅周邊的成交行情資訊，但是消費者要從成交行情來判斷自家住宅的潛在價值，仍有難度。為了解決消費者的痛點，永慶房屋運用30餘年累積的經驗和資料庫，並且導入永慶獨有的演算法，推出「售屋房價即時算」服務。民眾只要輸入位於永慶房屋雙北直營區的住宅地址，就能輕鬆掌握房屋的最新行情和區域內的房市動態，讓房市價格資訊變得更透明、更輕鬆可得！
即時更新永慶交易數據　行情試算更貼近市場
永慶房屋「售屋房價即時算」除了運用實價登錄資訊之外，更納入永慶房屋即時更新的成交資料，以及市場上周遭銷售中房屋的開價資料，讓行情試算更貼近市場。永慶房屋業管部協理陳賜傑分析，市場上房屋行情估算的服務，往往只利用政府實價登錄資訊。但是政府的實價登錄資訊因人工作業的關係，通常落後市況1-2個月，並不貼近市場狀況。
但是永慶房屋的「售屋房價即時算」除了利用政府的實價登錄資訊之外，還會每天更新永慶房屋的成交數據！在永慶房屋成交的物件，交屋後便會登錄至資料庫中，使「售屋房價即時算」能夠即時更新房價估算。
除了已經成交的房市資訊之外，永慶「售屋房價即時算」系統，同時將社區周遭正在銷售中的物件的開價納入考量，讓計算出來的參考售價更貼近市場。民眾也可以直接參考周遭房屋目前的開價，對區域房市有更清楚的認知。
陳賜傑更指出，永慶房屋在雙北直營地區擁有數量相當龐大的交易紀錄，這也使得永慶房屋的「售屋房價即時算」不僅能夠更快更新數據、數據來源也更全面，讓房價估算更貼近市場。
▲永慶房屋的「售屋房價即時算」，能夠快速找到永慶在地專家，為房屋行情做出更精準的評估。
快速找到永慶社區專價　讓行情評估更精準
「售屋房價即時算」能夠根據市場脈動出房屋潛在行情，但是每間房屋都有其特色和細節，需要進一步分析判斷。屋主若需要更精準的房價估算，「售屋房價即時算」上也能直接找到長期耕耘社區的永慶房屋經紀人員。只要輸入聯絡資訊和地址，永慶房屋的社區專家就會主動與屋主聯繫，進一步提供更全面詳盡的「誠實售屋企劃書」，並針對屋主房屋的優劣勢做出更精準的評估，並提供客製化的售屋建議。
陳賜傑表示，身為「誠實房仲」的永慶房屋，不斷運用科技實踐「先誠實再成交」理念，讓完整的房市資訊輕鬆可得，保障消費者知的權利。未來永慶房屋也會持續優化便利科技和誠實服務，讓安全、滿意的購售屋服務不斷升級！
",永慶房屋推出「售屋房價即時算」服務，幫助屋主快速掌握房屋市場行情。該服務結合實價登錄、永慶即時成交資料及周邊開價，提供更貼近市場的估算。相較政府實價登錄，永慶系統每日更新內部數據，確保房價資訊更即時準確。屋主可透過此服務進一步聯繫永慶在地專家，獲得客製化且精準的售屋評估。永慶房屋藉科技實踐「先誠實再成交」理念，提升房市資訊透明度與服務品質。,2小時前
2025-08-04 17:03:11.790385,日本網紅來台4次「大讚1現象」　去熱炒店驚呆：真的嚇一跳,https://www.ettoday.net/news/20250804/3008813.htm,https://cdn2.ettoday.net/images/6130/d6130585.jpg,"
網搜小組／劉維榛報導
日本網紅秋山燿平透露，每次海外出差，都會面臨應酬的飯局，甚至還得續攤、KTV等，「一路到沒有末班車才結束。」不料他來台出差4趟，竟發現「台灣竟然沒有應酬文化」，就連去吃台式熱炒店時，見到整個家庭帶小孩一起用餐，「真的嚇了一跳！」
秋山燿平在臉書透露，自從成為公司負責台灣市場的窗口後，先後出差來台四次，讓他最驚訝的是「台灣居然幾乎沒有應酬文化！」
這對身處日本企業文化的秋山燿平來說，簡直是文化震撼，因為在日本不管誰去海外出差，晚上幾乎一定會安排聚餐，而且常常不只一次聚，還會續攤、KTV，一路到沒有末班車才結束。
秋山燿平笑稱，來台洽公這段時間，他一次聚餐都沒參加過，跟其他國家或地區的出差狀況相比，真的讓人覺得超級意外。
事實上，秋山燿平的親弟弟也在台灣駐點工作，他也點頭說道，台灣員工幾乎沒有「喝酒聚會」這個概念，晚上小酌的場合，大多是駐在員彼此之間的聚會。
秋山燿平笑稱，台灣的熱炒文化或許可對應日本的居酒屋，但某次去高雄的「龍鶴家」用餐時，現場景象再次驚呆他，「很多在地人都是全家一起來，還有很多未成年的小朋友，真的嚇了一跳！」
最後，秋山燿平話鋒一轉笑說，雖然是日本人，但自己其實非常討厭強迫參加的下班聚會，現在能負責「0應酬」的台灣市場，讓他直呼非常幸運。
底下網友紛紛回應，「上班是同事，下班不認識」、「應酬=沒有加班費的加班，台灣人大多討厭這種賠本生意」、「老一輩有應酬文化，會上酒店那種，現在應該比較少了，偶爾會有公司小團體聚餐」、「強迫參加確實讓人感到很困擾」、「下班當然是找自己朋友喝，誰要跟討厭的同事強顏歡笑」、「台灣人升遷比較注重在工作表現」。
也有人直呼，「還是有應酬，看工作性質」、「台灣也是有的，只不過僅限於業務職，以我的經驗來說，我常常被邀請去和本社聚餐是常有的啊」、「你來南部看看」、「傳統產業比較有，現在非業務應酬文化比較少了」、「如果是五金工廠的話就很需要應酬了」。
",日本網紅秋山燿平來台出差四次，驚訝於台灣幾乎沒有日本企業常見的「應酬文化」。他表示在日本出差常有聚餐續攤到末班車，但在台灣卻一次都沒參加過。秋山燿平觀察到，台灣員工少有工作上的喝酒聚會，與其弟所見略同。他更驚訝地發現，台灣熱炒店常見闔家用餐，連未成年小孩也一同在場。秋山燿平個人討厭強迫應酬，直呼能負責「零應酬」的台灣市場非常幸運。,1小時前
2025-08-04 17:02:52.581473,八炯遭控學納粹！波特王「魔法對付魔法」69字緩頰　網炸鍋了,https://www.ettoday.net/news/20250804/3008836.htm,https://cdn2.ettoday.net/images/8339/d8339283.jpg,"
▲網紅八炯（左）、波特王（右）。（圖／記者湯興漢攝、波特王IG）
記者周亭瑋／綜合報導
反共挺罷免網紅「閩南狼」陳柏源昨（3）日爆料，戰友八炯走向極端、操弄群眾情緒，甚至模仿納粹煽動民意；對此，當事人親上火線道歉，坦言是私下和朋友自嘲。而網紅波特王也留言緩頰，稱「比較偏向魔法對付魔法啦」，結果一席話被洗版酸爆。
陳柏源昨日在爆料，八炯私下透露，有在研究納粹如何操控群眾反共，這讓他不以為然，認為對方已背離反共初衷，他也在Threads上難過表示，「我已經付出全部，沒有退路；但當我看見這場運動被拖向極端，我只能做出最痛苦的決定，把真相說出來。這不是攻擊誰，這是守護我們最初的信仰。」
▲波特王留言緩頰。（圖／翻攝自Threads）
影片、PO文一出，讓輿論瞬間炸鍋，波特王則一頭霧水，留言直呼「看不懂了，這是哪一齣？但我仔細看你們的對話，八炯的用意也還是反共，只是他覺得可以參考過往歷史經驗，我認為比較偏向魔法對付魔法啦，總之希望你們倆好好溝通。」
然而，這番話再度引爆爭議，大票網友洗版怒回，「用魔法對付魔法哈哈哈哈哈哈哈哈，到底在講什麼東西，要笑死」、「我的天啊！台灣讓你們這樣搞下去，還得了？」「是非對錯胡亂弄，真虧你講得出來」、「你的歷史真可笑」、「這叫參考過往歷史？魔法對抗魔法？下限在哪裡呀？簡直恐怖份子」、「真的很丟臉」、「納粹叫做魔法對付魔法？歷史課本全部還給老師了嗎？這樣對綠營支持者情何以堪」。
",网红陈柏源爆料战友八炯模仿纳粹煽动群众，引发外界哗然。八炯对此出面道歉，解释是私下和朋友的自嘲玩笑。网红波特王留言为八炯缓颊，称此举为“魔法对付魔法”。不料波特王的言论引爆争议，随即遭到大批网友洗版怒骂。这起事件凸显了反共网红言行界线的争议，持续引发舆论关注。,1小時前
2025-08-04 17:02:32.232054,閩南狼、八炯翻臉！卡神嘆「早在意料中」：只是海嘯退潮開始,https://www.ettoday.net/news/20250804/3008844.htm,https://cdn2.ettoday.net/images/8141/d8141992.jpg,"
▲網紅閩南狼、八炯。（圖／記者湯興漢攝）
記者鄺郁庭／綜合報導
首波大罷免落幕，部分綠營及罷團人士開始「抓戰犯」，在罷免宣傳期間相當活躍的網紅「閩南狼」，就透過影片指控戰友「八炯」，以仿效納粹的方式煽動群眾行動。八炯今（4日）則拍影片道歉，稱自己是在內部反串開玩笑。對此，「卡神」楊蕙如直言2人翻臉「早在意料之中」，只是可憐了台派支持者被操弄利用。
「卡神」楊蕙如在臉書表示，八炯和閩南狼的翻臉早在意料之中，讓她心疼的是「那麼多可憐的、熱血的、單純善良的台派支持者」被操弄利用。她指出，726只是「大海嘯大退潮的開始」，「大家做好準備迎接衝擊了嗎？」感嘆「先知先覺猶寂寞，人間清醒幾多難。」
貼文一出引發討論，就有人疑惑「8/23還沒到，為什麼要選擇在這種時候翻臉？」對此，楊蕙如回覆，「那些人過去怎麼舔共，接下來怎麼看風向倒過來，未來大海嘯就會怎麼再倒回去。」還有人開批，「他們比較像是中共派來分裂台灣的。」楊蕙如則回，「那群曹興誠黑熊幫的越看越像紅熊。」
針對爆料，八炯錄製影片回應，從開始反共以來，至今時常被藍白陣營甚至中共陣營貼上納粹的標籤，這不只有現在，面對這種攻擊，自己也不知道怎麼闢謠了、該如何自證。年中的時候，辦了一場419集會，那時候因為壓力、心情低落，所以私下也會跟朋友自嘲「對啊我就是納粹」，因為反正已經撕不掉這樣的一個標籤。
八炯指出，雖然是朋友、好兄弟底下的開玩笑，但後來在更多其他友人提醒下，知道這個連私下開玩笑、自嘲都不行，所以自己深刻反省，意識到這樣的說法非常不妥。八炯提到，這次罷免失敗，自己也反省很多，外界可能認為激進、分裂，但說實話，參加過這麼多次街頭宣講，看到罷團志工被欺負很不捨。
八炯說，自己只是希望幫自己人說一些話、替他們擋一點風險，大家要罵可以罵他，他可以罵回去。投票前有人提醒過他，或許自己用錯了方式，試圖用自己認為的方式去幫助大家，可能大家認為走得太快、方向是錯的，沒有注意到身後有人跌倒，有時候太想要保護別人，反而傷害到自己或其他人。
最後，八炯強調，但自己會記住這些經驗，學得怎麼樣走得更遠更穩，如果大家認為他的方式太激進，未來會減少一些線下活動，但他依然會繼續跟過去一樣在YouTube 上製作反共影片，保持初衷、至死不變，繼續的遊走海外，拉攏更多、團結更多反共中國人。
",網紅閩南狼指控戰友八炯，在罷免宣傳中以仿效納粹的方式煽動群眾。八炯對此拍影片道歉，稱是因壓力私下玩笑，並承認言行不妥。卡神楊蕙如認為兩人翻臉早有意料之中，並感嘆台派支持者被操弄利用。八炯反省罷免失敗，理解外界批評其方式激進，將從中學習。他表示未來會減少線下活動，但仍將持續製作反共影片並團結海外華人。,1小時前
2025-08-04 17:02:11.529717,以前不太聊天！婆婆「突然變熱情」她納悶　網驚不對勁：很明顯,https://www.ettoday.net/news/20250804/3008872.htm,https://cdn2.ettoday.net/images/3105/3105294.jpg,"
▲婆婆突然對原PO很熱情。（示意圖／CFP）
記者曾筠淇／綜合報導
「為什麼婆婆要跟我這麼親？我跟現任老公沒有生小孩。」一名網友發文表示，婆婆不只她一個媳婦，之前和妯娌住了十年左右，結果後來因為吵架就搬出去住，而這一個月來，婆婆對她態度大轉變，變得非常熱情，這是為什麼？貼文曝光後，引起網友討論。
這名網友在臉書社團「毒姑九賤婆媳討論區」上發文表示，婆婆原本和妯娌住了十年左右，但雙方最近吵架，所以婆婆就搬走、一個人住。這個月以來，婆婆突然對她很熱情，一直找她聊天，但「以前跟另外一個媳婦住在一起，（夫妻倆）去看婆婆，她不怎麼跟我聊天」。
原PO說，她一個禮拜要上6天班，結果有次老公假日去看婆婆，婆婆還問說「怎麼沒帶你老婆來看我？」原PO透露，她是二婚，她跟前夫的小孩並沒有給婆婆帶過，他們也沒有住在一起過，「為什麼婆婆要跟我這麼親？我跟現任老公沒有生小孩」。
結果貼文曝光後，不少網友都認為，「小心她想搬來你們家住，讓你服侍她」、「會不會是想跟你住」、「跟你示好，想跟你們住」、「很明顯是要賴給你了」、「小心有目的」、「跟你親近是在試水溫，看你接受度如何」、「很擺明就是想要跟你打好關係，然後看能不能去你家住」、「就是要你被她綁住，遠離點」。話題引發討論。
","一名網友發文求助，表示婆婆近期態度大轉變，對她異常熱情親近。
她透露婆婆原與另一位妯娌同住十年，但雙方近期吵架後已搬出獨居。
婆婆過去鮮少與她聊天，但現在卻頻找她聊天，甚至催促她探望。
儘管原PO與現任丈夫沒有生小孩，對婆婆突如其來的熱情感到困惑不解。
文章曝光後，許多網友紛紛猜測婆婆此舉是想搬來同住，引發熱烈討論。",1小時前
2025-08-04 17:01:48.909131,天雨路滑27公斤柯基突掰咖　平板推車運送爸調侃「運豬車」,https://pets.ettoday.net/news/3007844,https://cdn2.ettoday.net/images/8337/8337101.jpg,"
實習記者陳安榆／採訪報導
我不是胖，只是有點肉！嘉義市8歲的「王Leo」超級愛吃，目前體重已經達到27.2公斤，近日連續下雨，王Leo出門散步突然走路一拐一拐的，飼主懷疑牠是不是扭到腳，便用平板推車帶牠回家。王Leo實心的身材讓爸爸忍不住發文調侃像一台「運豬車」，壯碩的身材塞滿整台車。
王Leo很親人、愛撒嬌，基本上完全不挑食，什麼都吃。飼主王先生約半年前帶著狗狗從基隆搬到嘉義，基於Leo喜歡人的個性，牠每天都會去家中附近的咖啡廳「被撸」，收穫不少喜愛。這天牠疑似滑倒拐到腳，爸爸嚇壞了趕緊借用店家的推車幫忙將Leo「運」回家。
Leo休息後情形還是不見好轉，王先生便於隔天帶毛孩前往獸醫院檢查，獸醫師表示「其實不是扭傷」，反而是Leo的腳掌角質化才會造成疼痛。事實上，有些狗狗的腳掌墊會有角化過度的症狀，易讓牠們的腳腳皮膚變得乾燥、堅硬和敏感，需要定期清理按摩。本來打算開啟減重計畫的Leo如今腳腳不舒服，只能先暫停，爸爸目前先每天替牠按摩肉墊跟不讓走太多路來舒緩牠的症狀，期望能夠早日康復。
",嘉義8歲狗狗王Leo體重達27.2公斤，近日散步時突然跛腳，飼主擔憂牠扭傷。獸醫檢查後發現，王Leo並非扭傷，而是腳掌角質化造成疼痛。這是狗狗腳掌常見的過度角化症狀，會使皮膚乾燥堅硬且敏感。原本的減重計畫因此暫停，飼主正為牠按摩腳墊並限制活動。期望王Leo能早日康復，緩解腳部不適。,1小時前
2025-08-04 17:01:28.259313,全家推「三麗鷗、史迪奇」中元福箱！7-11人魚漢頓周邊快閃購,https://www.ettoday.net/news/20250804/3008854.htm,https://cdn2.ettoday.net/images/8339/d8339285.jpg,"
▲全家推出「三麗鷗、史迪奇」超萌中元福箱。（圖／業者提供）
記者林育綾／綜合報導
迎接中元普渡採購潮，全家即日起至9月16日，推出三麗鷗、史迪奇造型超萌福箱，還有首度亮相的「迷你全家店舖」寵物福箱，還有實用型家用宮廟福箱，總共12款，最低只要399元起就能輕鬆備齊拜拜用品。
▲全家合作三麗鷗、史迪奇，推出4款設計福箱。（圖／業者提供）
●三麗鷗、史迪奇福箱
全家延續IP熱潮，今年中元普渡檔期合作三麗鷗、史迪奇，把可愛的角色化身萌鬼，推出4款設計福箱，包含「歡樂零食箱」、「家戶需求箱」、「素食平安箱」，每款399元。
每款外型皆有兩種不同圖像設計，內容物則依不同價格帶，提供總價值約500元～1100元的實用商品組合。今年貼心升級素食選項，將去年推出的五辛素福箱，調整為蛋奶素「素食平安箱」，更方便選購。
還有專為毛孩打造的「萌寵可愛箱」599元，融入趣味設計，史迪奇大嘴與頭部，可沿線挖空，化身毛小孩專屬的互動遊戲空間。
想用優惠購入福箱，可使用悠遊卡或全盈支付購買，單筆滿399元立折49元（單筆不累折），各3萬組，數量有限，額滿為止。
★7-11「人魚漢頓」40周年週邊
7-ELEVEN 近來慶祝三麗鷗男團人氣明星「人魚漢頓」40周年，將於8月6日下午3點起，在門市推出周邊快閃購活動！從珍藏公仔、舒壓寢具、家居收納、外出好物，超過30款俏皮周週邊。8月7日下午3點起，再加碼推出「OLAF的慵懶生活」與「SNOOPY 75週年」精品集點送。
▲7-11推出一系列「人魚漢頓」40周年限定款周邊快閃購。（圖／業者提供）
7-11推出一系列「人魚漢頓」40周年限定款周邊，推薦藏家必收款「積木扭蛋機」，內含8顆自定義紙條扭蛋，搭配積木組裝趣味再升級。還有「人魚漢頓紀念大絨毛公仔組」，有35公分高的漢頓、14公分的章魚好友。
而超大尺寸的「造型公仔存錢筒」擺放在哪都超吸睛，另推薦「啪啪圈絨毛手環玩偶」、「絨毛公仔手機背夾+購物袋」，還有夏日必備的1100ml超大容量「冷水壺附絨毛吊飾」，以及採用加厚保溫珍珠棉的「造型保冷袋」，冷飲、便當通通能裝。
▲▼7-11推出一系列「人魚漢頓」40周年限定款周邊快閃購。（圖／業者提供）
家居系列包括人魚漢頓的輕量設計「滑輪購物袋」，還有一組三用的「多功能陶瓷火鍋電烤盤」，內附深鍋、章魚燒烤盤、平板烤盤，家務小幫手則有「滾輪拖把組」跟「按壓式垃圾桶」。
史努比的好夥伴OLAF，也同步推出療癒滿點的生活實用精品，「OLAF雙材質涼被」輕薄透氣、「OLAF床包三件組」採用超細纖維。「五開式摺疊收納箱桌」集結桌面與收納功能於一身，機車族推薦「OLAF 安全帽」、「安全帽造型機車手機架」。
▲▼7-11在8月7日下午3點起，再加碼推出「OLAF的慵懶生活」與「SNOOPY 75週年」精品集點送。。（圖／業者提供）
歡慶SNOOPY 75周年，7-ELEVEN同步推出全系列紀念包袋，黑灰色系設計百搭有型，兼具實用與收藏價值，8月7日下午3點起展開門市快閃購活動，共推出12款包袋，包含後背包、側背包、雙層零錢包、購物袋、手提袋、證件套等多種款式，還有萌度爆表的「史努比造型側背包」與「OLAF造型側背包」，日常通勤、出遊穿搭都能輕鬆駕馭。
",全家便利商店迎接中元普渡，即日起推出三麗鷗、史迪奇等多款超萌造型福箱，最低399元起。福箱種類包含零食、家戶用品、素食及首次亮相的寵物福箱，並提供悠遊卡或全盈支付折扣。7-ELEVEN則於8月6日起，歡慶「人魚漢頓」40週年，推出逾30款限量周邊商品。此外，8月7日起再加碼推出「OLAF的慵懶生活」與「SNOOPY 75週年」精品集點活動。兩大超商皆結合熱門IP，提供豐富多元的商品選擇，滿足消費者不同需求。,1小時前
2025-08-04 17:01:06.684532,歷史學家許倬雲過世　享耆壽95歲,https://www.ettoday.net/news/20250804/3008881.htm,https://cdn2.ettoday.net/images/7704/7704154.jpg,"
生活中心／台北報導
美國匹茲堡大學榮休校聘講座教授、中研院院士許倬雲，今日傳出他在美國過世，享耆壽95歲。
許倬雲為美國匹茲堡大學榮休校聘講座教授、中研院院士，第6屆唐獎漢學獎得主於。他1949年隨父親來台，在台大歷史系取得學士和碩士，留學返國後曾任職台大和中研院，是唐獎頒發6屆以來，首位嚴格定義下台灣出身的得主。
許倬雲獲獎時，唐獎基金會表彰他對周秦漢時期的專題研究提出獨到見解，達到「史識」高度，形成一種融會貫通的大歷史解釋，且治學功夫體現於《西周史》對親緣社會華夏意識的詮釋，《求古編》對文官制度的探討，以及《漢代農業》對精耕細作與市場經濟的分析，而這些命題即是他所謂的中國文化「三原色」。
交通部前部長葉匡時也在其臉書哀悼。他表示，1983年到卡內基美崙念博士時認識當時在匹茲堡大學任教的許倬雲，當時許倬雲名滿天下，仍對來自台灣及大陸的學生十分關心。
葉匡時說，他也常向許倬雲請益，許倬雲視野恢宏，看問題非常宏觀，做人處事都不同凡響，是典型的傳統中國知識人，也是創辦蔣經國基金會的重要推手。
葉匡時透露，去年許倬雲榮獲唐奬，將5000萬奬金全數捐給蔣經國基金會，慷慨氣魄，令人感佩，「許公可說是立德立言立功三不朽。哲人日已遠，典型在夙昔。」
",中研院院士、匹茲堡大學榮休教授許倬雲在美國過世，享耆壽95歲。他曾任台大歷史系教授，是第六屆唐獎漢學獎得主，對中國歷史研究貢獻卓著。前交通部長葉匡時發文哀悼，稱許倬雲視野宏觀且關心學子。許倬雲去年榮獲唐獎後，將五千萬獎金全數捐贈給蔣經國基金會。他的立德、立言、立功氣魄令人感佩，被譽為三不朽的哲人。,1小時前
